marca,modelo,año,kilometraje_km,potencia_cv,combustible,transmision,etiqueta_ambiental,tipo_venta,precio_eur,provincia,url,antiguedad,km_por_año,fecha_scraping
Mercedes-Benz,Clase C C 200,2022,115397,204,Híbrido,Manual,ECO,Usado,31590.0,Madrid,https://www.coches.net/mercedes-benz-clase-c-c-200-4p-electrico-hibrido-2021-en-madrid-70326940-covo.aspx,4,28849,2026-05-08
Mercedes-Benz,GLB 2.0 GLB 220 D 4MATIC DCT,2021,80960,190,Diésel,Automática,C,Usado,33790.0,Madrid,https://www.coches.net/mercedes-benz-glb-20-glb-220-d-4matic-dct-140kw-190cv-5p-diesel-2021-en-madrid-70326941-covo.aspx,5,16192,2026-05-08
Bmw,Serie 5 528i,2012,123904,245,Gasolina,Manual,C,Usado,18490.0,Madrid,https://www.coches.net/bmw-serie-5-528i-4p-gasolina-2013-en-madrid-70326943-covo.aspx,14,8850,2026-05-08
Audi,Q5 35 TDI S tronic,2021,71879,163,Híbrido,Automática,ECO,Usado,33900.0,Madrid,https://www.coches.net/audi-q5-35-tdi-120kw-163cv-s-tronic-5p-electrico-hibrido-2021-en-madrid-70326947-covo.aspx,5,14376,2026-05-08
Mercedes-Benz,Clase E E 300 de,2019,136274,306,Híbrido Enchufable,Manual,0_EMISIONES,Usado,28950.0,Madrid,https://www.coches.net/mercedes-benz-clase-e-e-300-de-4p-electrico-hibrido-2019-en-madrid-70326948-covo.aspx,7,19468,2026-05-08
Toyota,Corolla 140H Style,2024,14299,140,Híbrido,Manual,ECO,Usado,23500.0,Valencia,https://www.coches.net/toyota-corolla-140h-style-4p-electrico-hibrido-2024-en-valencia-70328668-covo.aspx,2,7150,2026-05-08
Volkswagen,T-Cross Advance 1.0 TSI,2019,148911,95,Gasolina,Manual,C,Usado,12990.0,Salamanca,https://www.coches.net/volkswagen-t-cross-advance-10-tsi-70kw-95cv-5p-gasolina-2020-en-salamanca-70328787-covo.aspx,7,21273,2026-05-08
Nissan,LEAF 40kWh Acenta,2022,99000,150,Eléctrico,Automática,Sin etiqueta,Usado,11550.0,Madrid,https://www.coches.net/nissan-leaf-40kwh-acenta-5p-electrico-hibrido-2022-en-madrid-70329667-covo.aspx,4,24750,2026-05-08
Peugeot,508 Hybrid Allure HYBRID 225 eEAT8,2021,115000,225,Híbrido Enchufable,Manual,0_EMISIONES,Usado,16250.0,Madrid,https://www.coches.net/peugeot-508-hybrid-5p-allure-hybrid-225-eeat8-5p-electrico-hibrido-2021-en-madrid-70329668-covo.aspx,5,23000,2026-05-08
Opel,Corsa-e 50kWh Elegancee,2021,99990,136,Eléctrico,Automática,Sin etiqueta,Usado,15350.0,Madrid,https://www.coches.net/opel-corsa-e-50kwh-elegancee-5p-electrico-hibrido-2022-en-madrid-70329669-covo.aspx,5,19998,2026-05-08
Toyota,Rav4 2.5l 220H Luxury,2020,104000,218,Híbrido,Manual,ECO,Usado,31000.0,Madrid,https://www.coches.net/toyota-rav4-25l-220h-luxury-5p-electrico-hibrido-2021-en-madrid-70330470-covo.aspx,6,17333,2026-05-08
Mercedes-Benz,GLA GLA 200,2026,3000,163,Híbrido,Manual,ECO,Usado,43900.0,Gipuzkoa,https://www.coches.net/km-0/mercedes-benz/gla/guipuzcoa/gla-200-electrico-hibrido-de-km0-70331002-kovn.aspx,0,3000,2026-05-08
Mercedes-Benz,GLC Coupé GLC 200 d 4MATIC,2021,84000,163,Diésel,Manual,C,Usado,41900.0,Alicante,https://www.coches.net/mercedes-benz-glc-coupe-glc-200-d-4matic-5p-diesel-2022-en-alicante-70331482-covo.aspx,5,16800,2026-05-08
Bmw,Serie 4 420d Gran Coupe,2023,90000,190,Híbrido,Manual,ECO,Usado,38900.0,Zamora,https://www.coches.net/bmw-serie-4-420d-gran-coupe-5p-electrico-hibrido-2024-en-zamora-70333135-covo.aspx,3,30000,2026-05-08
Mercedes-Benz,Clase C C 250 CDI 4MATIC BE Avantgarde Estate,2013,179500,204,Diésel,Manual,B,Usado,14999.0,Alicante,https://www.coches.net/mercedes-benz-clase-c-c-250-cdi-4matic-be-avantgarde-estate-5p-diesel-2013-en-alicante-70334797-covo.aspx,13,13808,2026-05-08
Bmw,Serie 4 420i,2023,30000,184,Gasolina,Manual,C,Usado,41900.0,Alicante,https://www.coches.net/bmw-serie-4-420i-2p-gasolina-2024-en-alicante-70336376-covo.aspx,3,10000,2026-05-08
Mini,MINI COOPER CABRIO,2018,52300,136,Gasolina,Manual,C,Usado,21900.0,Madrid,https://www.coches.net/mini-mini-cooper-cabrio-2p-gasolina-2019-en-madrid-70347778-covo.aspx,8,6538,2026-05-08
Toyota,Aygo X Cross 1.0 VVTI Play,2025,11510,72,Gasolina,Manual,C,Usado,14990.0,Sta. C. Tenerife,https://www.coches.net/toyota-aygo-x-cross-10-vvti-72cv-play-5p-gasolina-2023-en-sta-c-tenerife-70348355-covo.aspx,1,11510,2026-05-08
Audi,A5 35 TFSI S tronic Sportback,2019,158500,150,Gasolina,Automática,C,Usado,21250.0,Málaga,https://www.coches.net/audi-a5-35-tfsi-110kw-150cv-s-tronic-sportback-5p-gasolina-2019-en-malaga-70348492-covo.aspx,7,22643,2026-05-08
Mg,MG3 1.5 Comfort,2026,13,116,Gasolina,Manual,C,Usado,18500.0,Madrid,https://www.coches.net/km-0/mg/mg3/madrid/15-comfort-gasolina-de-km0-70349263-kovn.aspx,0,13,2026-05-08
Mg,MG3 Hybrid+ Comfort,2024,13178,195,Híbrido,Manual,ECO,Usado,16500.0,Madrid,https://www.coches.net/mg-mg3-hybrid-comfort-5p-electrico-hibrido-2024-en-madrid-70349265-covo.aspx,2,6589,2026-05-08
Bmw,X2 sDrive16d,2019,130000,116,Diésel,Manual,C,Usado,17990.0,Málaga,https://www.coches.net/bmw-x2-sdrive16d-5p-diesel-2019-en-malaga-70349566-covo.aspx,7,18571,2026-05-08
Lamborghini,Urus 4.0 V8 PHEV SE,2026,300,800,Híbrido Enchufable,Manual,0_EMISIONES,Usado,359990.0,Málaga,https://www.coches.net/lamborghini-urus-40-v8-phev-se-5p-electrico-hibrido-2026-en-malaga-70349576-covo.aspx,0,300,2026-05-08
Hyundai,Tucson 1.6 TGDI Klass,2023,103630,150,Gasolina,Manual,C,Usado,18990.0,Castellón,https://www.coches.net/hyundai-tucson-16-tgdi-110kw-150cv-klass-5p-gasolina-2023-en-castellon-70349597-covo.aspx,3,34543,2026-05-08
Toyota,Rav4 2.5l hybrid 2WD Advance Pack Drive,2018,106418,197,Híbrido,Manual,ECO,Usado,21490.0,Castellón,https://www.coches.net/toyota-rav4-25l-hybrid-2wd-advance-pack-drive-5p-electrico-hibrido-2019-en-castellon-70350019-covo.aspx,8,13302,2026-05-08
Renault,Trafic Authentic Largo En Blue dCi,2023,17000,110,Diésel,Manual,C,Usado,31990.0,Madrid,https://www.coches.net/renault-trafic-authentic-largo-en-blue-dci-81kw-110cv-4p-diesel-2023-en-madrid-70351128-covo.aspx,3,5667,2026-05-08
Volkswagen,T-Roc Edition 1.6 TDI,2020,91400,115,Diésel,Manual,C,Usado,17990.0,Madrid,https://www.coches.net/volkswagen-t-roc-edition-16-tdi-85kw-115cv-5p-diesel-2020-en-madrid-70351129-covo.aspx,6,15233,2026-05-08
Renault,Clio Techno TCe,2024,17500,90,Gasolina,Manual,C,Usado,16890.0,Madrid,https://www.coches.net/renault-clio-techno-tce-67-kw-91cv-5p-gasolina-2022-en-madrid-70351130-covo.aspx,2,8750,2026-05-08
Seat,León ST 1.5 EcoTSI DSG SS Xcellence Ed,2019,102732,150,Gasolina,Automática,C,Usado,16990.0,Madrid,https://www.coches.net/seat-leon-st-15-ecotsi-110kw-dsg-ss-xcellence-ed-5p-gasolina-2019-en-madrid-70351134-covo.aspx,7,14676,2026-05-08
Ford,Focus 1.5 Ecoblue STLine Auto,2019,189595,120,Diésel,Manual,C,Usado,11990.0,Madrid,https://www.coches.net/ford-focus-15-ecoblue-88kw-stline-auto-5p-diesel-2019-en-madrid-70351137-covo.aspx,7,27085,2026-05-08
Bmw,X3 xDrive30d,2020,161415,265,Diésel,Manual,C,Usado,32800.0,A Coruña,https://www.coches.net/bmw-x3-xdrive30d-5p-diesel-2020-en-a-coruna-70351797-covo.aspx,6,26902,2026-05-08
Bmw,X1 sDrive18i,2023,67803,136,Gasolina,Manual,C,Usado,34900.0,Valladolid,https://www.coches.net/bmw-x1-sdrive18i-5p-gasolina-2023-en-valladolid-70353821-covo.aspx,3,22601,2026-05-08
Audi,Q3 Sportback 35 TFSI S tronic S Line,2021,67605,150,Híbrido,Automática,ECO,Usado,33900.0,Valladolid,https://www.coches.net/audi-q3-sportback-35-tfsi-110kw-150cv-s-tronic-s-line-5p-electrico-hibrido-2022-en-valladolid-70354290-covo.aspx,5,13521,2026-05-08
Toyota,Yaris 1.0 70 Active,2017,98553,69,Gasolina,Manual,C,Usado,10400.0,Valencia,https://www.coches.net/toyota-yaris-10-70-active-5p-gasolina-2017-en-valencia-70354428-covo.aspx,9,10950,2026-05-08
Audi,A3 Sportback Design 30 gtron S tronic,2020,61000,131,,Automática,Sin etiqueta,Usado,19900.0,Madrid,https://www.coches.net/audi-a3-sportback-design-30-gtron-96kw-s-tronic-5p-otros-2020-en-madrid-70355322-covo.aspx,6,10167,2026-05-08
Hyundai,IONIQ 1.6 GDI PHEV Tecno DCT,2022,115000,141,Híbrido Enchufable,Automática,0_EMISIONES,Usado,14850.0,Madrid,https://www.coches.net/hyundai-ioniq-16-gdi-phev-tecno-dct-5p-electrico-hibrido-2021-en-madrid-70355420-covo.aspx,4,28750,2026-05-08
Peugeot,508 SW Active Pack BlueHDi 130 SS EAT8,2022,90000,130,Diésel,Manual,C,Usado,14300.0,Madrid,https://www.coches.net/peugeot-508-sw-active-pack-bluehdi-130-ss-eat8-5p-diesel-2022-en-madrid-70355421-covo.aspx,4,22500,2026-05-08
Nissan,LEAF 40kWh Acenta,2022,64000,150,Eléctrico,Automática,Sin etiqueta,Usado,12400.0,Madrid,https://www.coches.net/nissan-leaf-40kwh-acenta-5p-electrico-hibrido-2022-en-madrid-70355423-covo.aspx,4,16000,2026-05-08
Skoda,Karoq 1.0 TSI Ambition,2023,74000,110,Gasolina,Manual,C,Usado,18990.0,Las Palmas,https://www.coches.net/skoda-karoq-10-tsi-81kw-110cv-ambition-5p-gasolina-2023-en-las-palmas-70358182-covo.aspx,3,24667,2026-05-08
Skoda,Karoq 1.0 TSI Ambition,2023,74000,110,Gasolina,Manual,C,Usado,18990.0,Sta. C. Tenerife,https://www.coches.net/skoda-karoq-10-tsi-81kw-110cv-ambition-5p-gasolina-2023-en-sta-c-tenerife-70358451-covo.aspx,3,24667,2026-05-08
Land Rover,Range Rover 3.0 TDV6 VOGUE,2013,289000,258,Diésel,Manual,B,Usado,22900.0,Barcelona,https://www.coches.net/land-rover-range-rover-30-tdv6-258cv-vogue-5p-diesel-2014-en-barcelona-70358542-covo.aspx,13,22231,2026-05-08
Toyota,Proace City Verso 1.5D Family Active L1,2024,35000,131,Diésel,Manual,C,Usado,20990.0,Las Palmas,https://www.coches.net/toyota-proace-city-verso-15d-96kw-130cv-family-active-l1-5p-diesel-2022-en-las-palmas-70358966-covo.aspx,2,17500,2026-05-08
Fiat,500 Connect 1.0 Hybrid 70 CV,2022,78000,70,Híbrido,Manual,ECO,Usado,9990.0,Las Palmas,https://www.coches.net/fiat-500-connect-10-hybrid-51kw-70-cv-3p-electrico-hibrido-2021-en-las-palmas-70359120-covo.aspx,4,19500,2026-05-08
Toyota,Proace City Verso 1.5D Family Active L1,2024,35000,131,Diésel,Manual,C,Usado,20990.0,Sta. C. Tenerife,https://www.coches.net/toyota-proace-city-verso-15d-96kw-130cv-family-active-l1-5p-diesel-2022-en-sta-c-tenerife-70359129-covo.aspx,2,17500,2026-05-08
Honda,Civic 2.0 iMMD Sport CVT,2025,1,184,Híbrido,Automática,ECO,Usado,35600.0,Navarra,https://www.coches.net/honda-civic-20-immd-sport-cvt-5p-electrico-hibrido-2026-en-navarra-70359178-covo.aspx,1,1,2026-05-08
Kia,Sportage 1.7 CRDi VGT GT Line 4x2 EcoDynam,2017,112000,115,Diésel,Manual,C,Usado,17900.0,Pontevedra,https://www.coches.net/kia-sportage-17-crdi-vgt-85-kw-gt-line-4x2-ecodynam-5p-diesel-2017-en-pontevedra-70359491-covo.aspx,9,12444,2026-05-08
Seat,Ibiza 1.0 TSI FR Salta,2025,14500,115,Gasolina,Manual,C,Usado,19300.0,Bizkaia,https://www.coches.net/seat-ibiza-10-tsi-85kw-115cv-fr-salta-5p-gasolina-2026-en-vizcaya-70359710-covo.aspx,1,14500,2026-05-08
Bmw,X1 xDrive25e,2021,94000,220,Híbrido Enchufable,Manual,0_EMISIONES,Usado,20650.0,Madrid,https://www.coches.net/bmw-x1-xdrive25e-5p-electrico-hibrido-2021-en-madrid-70359751-covo.aspx,5,18800,2026-05-08
Peugeot,3008 1.5 BlueHDi SS Style,2021,145000,130,Diésel,Manual,C,Usado,12650.0,Madrid,https://www.coches.net/peugeot-3008-15-bluehdi-96kw-130cv-ss-style-5p-diesel-2021-en-madrid-70359752-covo.aspx,5,29000,2026-05-08
Opel,Mokka 1.5 D GS Line,2022,114000,110,Diésel,Manual,C,Usado,13750.0,Madrid,https://www.coches.net/opel-mokka-15-d-gs-line-5p-diesel-2022-en-madrid-70359753-covo.aspx,4,28500,2026-05-08
Peugeot,308 SW Business Line BlueHDi 130 SS 6vel MA,2020,139000,130,Diésel,Manual,C,Usado,8750.0,Madrid,https://www.coches.net/peugeot-308-sw-business-line-bluehdi-130-ss-6vel-ma-5p-diesel-2019-en-madrid-70359756-covo.aspx,6,23167,2026-05-08
Hyundai,i30 1.0 TGDI 48V Klass,2022,157000,120,Híbrido,Manual,ECO,Usado,11450.0,Madrid,https://www.coches.net/hyundai-i30-10-tgdi-48v-klass-5p-electrico-hibrido-2020-en-madrid-70359757-covo.aspx,4,39250,2026-05-08
Volvo,XC40 1.5 T4 Twin Recharge Inscription Ex Auto,2021,139000,211,Híbrido Enchufable,Manual,0_EMISIONES,Usado,20450.0,Madrid,https://www.coches.net/volvo-xc40-15-t4-twin-recharge-inscription-ex-auto-5p-electrico-hibrido-2021-en-madrid-70359760-covo.aspx,5,27800,2026-05-08
Kia,e-Niro eNiro Drive Long Range,2021,149000,204,Eléctrico,Automática,Sin etiqueta,Usado,16900.0,Madrid,https://www.coches.net/kia-e-niro-eniro-150kw-204cv-drive-long-range-5p-electrico-hibrido-2021-en-madrid-70359761-covo.aspx,5,29800,2026-05-08
Volvo,V60 2.0 T6 AWD Recharge RDesign Auto,2021,146000,340,Híbrido Enchufable,Manual,0_EMISIONES,Usado,22950.0,Madrid,https://www.coches.net/volvo-v60-20-t6-awd-recharge-rdesign-auto-5p-electrico-hibrido-2022-en-madrid-70359762-covo.aspx,5,29200,2026-05-08
Seat,León SP 1.4 eHybrid DSG SS FR,2021,151000,204,Híbrido Enchufable,Automática,0_EMISIONES,Usado,15350.0,Madrid,https://www.coches.net/seat-leon-sp-14-ehybrid-dsg-ss-fr-5p-electrico-hibrido-2022-en-madrid-70359763-covo.aspx,5,30200,2026-05-08
Volkswagen,T-Cross Edition 1.0 TSI,2022,152000,95,Gasolina,Manual,C,Usado,13850.0,Madrid,https://www.coches.net/volkswagen-t-cross-edition-10-tsi-70kw-95cv-5p-gasolina-2022-en-madrid-70359764-covo.aspx,4,38000,2026-05-08
Volvo,XC40 1.5 T4 Twin Recharge Essential Auto,2023,94000,211,Híbrido Enchufable,Manual,0_EMISIONES,Usado,22650.0,Madrid,https://www.coches.net/volvo-xc40-15-t4-twin-recharge-essential-auto-5p-electrico-hibrido-2023-en-madrid-70359765-covo.aspx,3,31333,2026-05-08
Seat,León 1.5 eTSI DSG SS Style Spec Ed Vis,2024,19200,150,Híbrido,Automática,ECO,Usado,22400.0,Bizkaia,https://www.coches.net/seat-leon-15-etsi-110kw-dsg-ss-style-spec-ed-vis-5p-electrico-hibrido-2024-en-vizcaya-70359789-covo.aspx,2,9600,2026-05-08
Porsche,Panamera Turbo S EHybrid,2018,125000,680,Híbrido Enchufable,Manual,0_EMISIONES,Usado,84900.0,Madrid,https://www.coches.net/porsche-panamera-turbo-s-ehybrid-5p-electrico-hibrido-2018-en-madrid-70362201-covo.aspx,8,15625,2026-05-08
Toyota,C-HR 2.0 180H GR Sport,2022,96773,184,Híbrido,Manual,ECO,Usado,25490.0,Madrid,https://www.coches.net/toyota-c-hr-20-180h-gr-sport-5p-electrico-hibrido-2022-en-madrid-70362799-covo.aspx,4,24193,2026-05-08
Toyota,C-HR 2.0 220PH Advance,2025,12344,223,Híbrido Enchufable,Manual,0_EMISIONES,Usado,32690.0,Madrid,https://www.coches.net/toyota-c-hr-20-220ph-advance-5p-electrico-hibrido-2025-en-madrid-70362812-covo.aspx,1,12344,2026-05-08
Porsche,Cayenne Coupé EHybrid,2019,135000,462,Híbrido Enchufable,Manual,0_EMISIONES,Usado,59000.0,Murcia,https://www.coches.net/porsche-cayenne-coupe-ehybrid-5p-electrico-hibrido-2020-en-murcia-70362827-covo.aspx,7,19286,2026-05-08
Nissan,QASHQAI DIGT NConnecta,2022,32000,140,Híbrido,Manual,ECO,Usado,23490.0,Toledo,https://www.coches.net/nissan-qashqai-digt-103kw-nconnecta-5p-electrico-hibrido-2023-en-toledo-70362886-covo.aspx,4,8000,2026-05-08
Bmw,Serie 3 320d Auto.,2025,19193,190,Híbrido,Manual,ECO,Usado,43900.0,Sta. C. Tenerife,https://www.coches.net/bmw-serie-3-320d-auto-4p-electrico-hibrido-2025-en-sta-c-tenerife-70362905-covo.aspx,1,19193,2026-05-08
Bmw,X1 xDrive25e,2025,9581,245,Híbrido Enchufable,Manual,0_EMISIONES,Usado,44900.0,Sta. C. Tenerife,https://www.coches.net/bmw-x1-xdrive25e-5p-electrico-hibrido-2025-en-sta-c-tenerife-70362906-covo.aspx,1,9581,2026-05-08
Bmw,Serie 2 Active Tourer 225xe iPerformance,2016,99173,224,Híbrido Enchufable,Manual,0_EMISIONES,Usado,16900.0,Sta. C. Tenerife,https://www.coches.net/bmw-serie-2-active-tourer-225xe-iperformance-5p-electrico-hibrido-2017-en-sta-c-tenerife-70362907-covo.aspx,10,9917,2026-05-08
Bmw,Serie 2 218d Gran Coupe,2025,12698,150,Diésel,Manual,C,Usado,36500.0,Sta. C. Tenerife,https://www.coches.net/bmw-serie-2-218d-gran-coupe-4p-diesel-2025-en-sta-c-tenerife-70362908-covo.aspx,1,12698,2026-05-08
Toyota,Rav4 2.5l 220H Advance,2020,91828,218,Híbrido,Manual,ECO,Usado,30890.0,Madrid,https://www.coches.net/toyota-rav4-25l-220h-advance-5p-electrico-hibrido-2020-en-madrid-70362913-covo.aspx,6,15305,2026-05-08
Toyota,Yaris Cross 1.5 120H Active Tech,2022,29912,116,Híbrido,Manual,ECO,Usado,23890.0,Madrid,https://www.coches.net/toyota-yaris-cross-15-120h-active-tech-5p-electrico-hibrido-2023-en-madrid-70362917-covo.aspx,4,7478,2026-05-08
Toyota,Yaris Cross 1.5 130H Active Plus,2025,5417,130,Híbrido,Manual,ECO,Usado,26490.0,Madrid,https://www.coches.net/toyota-yaris-cross-15-130h-active-plus-5p-electrico-hibrido-2025-en-madrid-70362923-covo.aspx,1,5417,2026-05-08
Toyota,Yaris 1.5 120H Active Plus,2025,3192,116,Híbrido,Manual,ECO,Usado,21990.0,Madrid,https://www.coches.net/toyota-yaris-15-120h-active-plus-5p-electrico-hibrido-2025-en-madrid-70363021-covo.aspx,1,3192,2026-05-08
Toyota,Yaris 1.5 120H Active Plus,2025,8206,116,Híbrido,Manual,ECO,Usado,21890.0,Madrid,https://www.coches.net/toyota-yaris-15-120h-active-plus-5p-electrico-hibrido-2025-en-madrid-70363023-covo.aspx,1,8206,2026-05-08
Toyota,Yaris 1.5 120H Active Plus,2025,3318,116,Híbrido,Manual,ECO,Usado,21990.0,Madrid,https://www.coches.net/toyota-yaris-15-120h-active-plus-5p-electrico-hibrido-2025-en-madrid-70363077-covo.aspx,1,3318,2026-05-08
Bmw,X2 sDrive18i,2022,48286,136,Gasolina,Manual,C,Usado,25990.0,Cádiz,https://www.coches.net/bmw-x2-sdrive18i-5p-gasolina-2022-en-cadiz-70363551-covo.aspx,4,12072,2026-05-08
Audi,Q3 Sportback S line 35 TDI S tronic,2020,83800,150,Diésel,Automática,C,Usado,32900.0,Madrid,https://www.coches.net/audi-q3-sportback-s-line-35-tdi-110kw-150cv-s-tronic-5p-diesel-2020-en-madrid-70363987-covo.aspx,6,13967,2026-05-08
Bmw,X3 xDrive30i,2020,204100,252,Gasolina,Manual,C,Usado,27900.0,Madrid,https://www.coches.net/bmw-x3-xdrive30i-5p-gasolina-2020-en-madrid-70363990-covo.aspx,6,34017,2026-05-08
Volvo,V90 2.0 B4 D Momentum Pro Auto,2021,79000,197,Híbrido,Manual,ECO,Usado,30900.0,Madrid,https://www.coches.net/volvo-v90-20-b4-d-momentum-pro-auto-5p-electrico-hibrido-2022-en-madrid-70364245-covo.aspx,5,15800,2026-05-08
Bmw,X1 sDrive18d,2011,174123,143,Diésel,Manual,B,Usado,10999.0,Asturias,https://www.coches.net/bmw-x1-sdrive18d-5p-diesel-2012-en-asturias-70364386-covo.aspx,15,11608,2026-05-08
Bmw,X5 xDrive45e,2023,75000,394,Híbrido Enchufable,Manual,0_EMISIONES,Usado,52300.0,Madrid,https://www.coches.net/bmw-x5-xdrive45e-5p-electrico-hibrido-2023-en-madrid-70364546-covo.aspx,3,25000,2026-05-08
Porsche,Cayenne 4.8 V8 Turbo S Tiptronic,2013,185000,550,Gasolina,Automática,C,Usado,36990.0,Alicante,https://www.coches.net/porsche-cayenne-48-v8-turbo-s-tiptronic-5p-gasolina-2014-en-alicante-70364771-covo.aspx,13,14231,2026-05-08
Land Rover,Range Rover Evoque 1.5 P300e I3 AUTO 4WD PHEV,2021,57000,309,Híbrido Enchufable,Manual,0_EMISIONES,Usado,26990.0,Las Palmas,https://www.coches.net/land-rover-range-rover-evoque-15-p300e-i3-auto-4wd-phev-5p-electrico-hibrido-2021-en-las-palmas-70366021-covo.aspx,5,11400,2026-05-08
Nissan,QASHQAI EPOWER 190 CV NConnecta,2023,97192,190,Híbrido,Manual,ECO,Usado,22490.0,Castellón,https://www.coches.net/nissan-qashqai-epower-140-kw-190-cv-nconnecta-5p-electrico-hibrido-2024-en-castellon-70368610-covo.aspx,3,32397,2026-05-08
Toyota,C-HR 1.8 125H Active,2021,81000,122,Híbrido,Manual,ECO,Usado,23499.0,Murcia,https://www.coches.net/toyota-c-hr-18-125h-active-5p-electrico-hibrido-2021-en-murcia-70368623-covo.aspx,5,16200,2026-05-08
Peugeot,208 BlueHDi Active,2022,55000,100,Diésel,Manual,C,Usado,11350.0,Madrid,https://www.coches.net/peugeot-208-bluehdi-73kw-100cv-active-5p-diesel-2021-en-madrid-70368776-covo.aspx,4,13750,2026-05-08
Volkswagen,Sharan Sport 2.0 TDI 135kW184CV BMT DSG,2017,170000,184,Diésel,Automática,C,Usado,21990.0,Valencia,https://www.coches.net/volkswagen-sharan-sport-20-tdi-135kw184cv-bmt-dsg-5p-diesel-2017-en-valencia-70369764-covo.aspx,9,18889,2026-05-08
Audi,Q7 3.0 TDI quattro tiptronic DPF,2008,262952,240,Diésel,Automática,B,Usado,10490.0,Sevilla,https://www.coches.net/audi-q7-30-tdi-quattro-tiptronic-dpf-5p-diesel-2008-en-sevilla-70369912-covo.aspx,18,14608,2026-05-08
Subaru,Impreza 2.5 WRX,2007,140000,230,Gasolina,Manual,C,Usado,34900.0,Madrid,https://www.coches.net/subaru-impreza-25-wrx-5p-gasolina-2008-en-madrid-70371142-covo.aspx,19,7368,2026-05-08
Bmw,Serie 5 520dA Touring,2022,75000,190,Híbrido,Manual,ECO,Usado,32900.0,Valladolid,https://www.coches.net/bmw-serie-5-520da-touring-5p-electrico-hibrido-2023-en-valladolid-70371763-covo.aspx,4,18750,2026-05-08
Skoda,Karoq 2.0 TDI DSG 4X4 Ambition,2022,47000,150,Diésel,Automática,C,Usado,27900.0,Valladolid,https://www.coches.net/skoda-karoq-20-tdi-110kw-150cv-dsg-4x4-ambition-5p-diesel-2023-en-valladolid-70371800-covo.aspx,4,11750,2026-05-08
Skoda,Karoq 2.0 TDI DSG 4X4 Ambition,2022,23000,150,Diésel,Automática,C,Usado,28900.0,Valladolid,https://www.coches.net/skoda-karoq-20-tdi-110kw-150cv-dsg-4x4-ambition-5p-diesel-2023-en-valladolid-70371820-covo.aspx,4,5750,2026-05-08
Mercedes-Benz,Clase B B 200 d,2019,65000,150,Diésel,Manual,C,Usado,23900.0,Valladolid,https://www.coches.net/mercedes-benz-clase-b-b-200-d-5p-diesel-2019-en-valladolid-70371846-covo.aspx,7,9286,2026-05-08
Nissan,Micra 1.0G 70 CV E6C Acenta,2019,63900,70,Gasolina,Manual,C,Usado,10500.0,Ciudad Real,https://www.coches.net/nissan-micra-10g-52-kw-70-cv-e6c-acenta-5p-gasolina-2019-en-ciudad-real-70371871-covo.aspx,7,9129,2026-05-08
Renault,Mégane GT Line Tce GPF 18,2018,119000,140,Gasolina,Manual,C,Usado,15900.0,Valladolid,https://www.coches.net/renault-megane-gt-line-tce-gpf-103kw-140cv--18-5p-gasolina-2018-en-valladolid-70371874-covo.aspx,8,14875,2026-05-08
Ford,Focus 1.0 Ecoboost MHEV Active X,2021,80000,125,Híbrido,Manual,ECO,Usado,17900.0,Valladolid,https://www.coches.net/ford-focus-10-ecoboost-mhev-92kw-active-x-5p-electrico-hibrido-2021-en-valladolid-70371906-covo.aspx,5,16000,2026-05-08
Opel,Astra 1.7 CDTi 130 CV Excellence,2013,129000,130,Diésel,Manual,B,Usado,7980.0,Jaén,https://www.coches.net/opel-astra-17-cdti-130-cv-excellence-4p-diesel-2013-en-jaen-70372069-covo.aspx,13,9923,2026-05-08
Hyundai,Tucson 1.6D 48V DCT N Line Sky,2024,20578,136,Híbrido,Automática,ECO,Usado,37990.0,Salamanca,https://www.coches.net/hyundai-tucson-16d-100kw-136cv-48v-dct-n-line-sky-5p-electrico-hibrido-2025-en-salamanca-70372260-covo.aspx,2,10289,2026-05-08
Mercedes-Benz,CLA CLA 200 D DCT Shooting Brake,2021,50910,150,Diésel,Automática,C,Usado,29900.0,Valladolid,https://www.coches.net/mercedes-benz-cla-cla-200-d-dct-shooting-brake-5p-diesel-2021-en-valladolid-70372494-covo.aspx,5,10182,2026-05-08
Mercedes-Benz,Clase C C 200 d,2022,53000,163,Híbrido,Manual,ECO,Usado,36900.0,Valladolid,https://www.coches.net/mercedes-benz-clase-c-c-200-d-4p-electrico-hibrido-2023-en-valladolid-70372499-covo.aspx,4,13250,2026-05-08
Kia,Sportage 1.6 CRDi MHEV Drive 4x2,2022,67000,136,Híbrido,Manual,ECO,Usado,25900.0,Valladolid,https://www.coches.net/kia-sportage-16-crdi-mhev-100kw-136cv-drive-4x2-5p-electrico-hibrido-2022-en-valladolid-70372549-covo.aspx,4,16750,2026-05-08
