marca,modelo,año,kilometraje_km,combustible,potencia_cv,transmision,precio_eur,tipo_venta,etiqueta_ambiental
Volkswagen,Volkswagen Polo,2011,155000.0,Diésel,55.0,Manual,3000,Usado,B
Volkswagen,Volkswagen Beetle,2010,153463.0,Gasolina,75.0,Manual,3000,Usado,C
Renault,Renault Kangoo,2014,151600.0,Diésel,59.0,Manual,3000,Usado,B
Ford,Ford Fiesta,2014,150962.0,Diésel,50.0,Manual,3000,Usado,B
Bmw,Bmw 320,2007,150000.0,Diésel,100.0,Manual,3000,Usado,B
Citroen,Citroen C3,2012,150000.0,Diésel,50.0,Manual,3000,Usado,B
Citroen,Citroen C4,2014,150000.0,Diésel,80.0,Manual,3000,Usado,B
Citroen,Citroen C4,2018,150000.0,Diésel,66.0,Manual,3000,Usado,C
Volkswagen,Volkswagen Polo,2013,150000.0,Gasolina,55.0,Manual,3000,Usado,C
Audi,Audi A4,2012,149000.0,Gasolina,110.0,Manual,3000,Usado,C
Renault,Renault Megane,2011,147395.0,Gasolina,84.0,Manual,3000,Usado,C
Renault,Renault Grandscenic,2012,147000.0,Diésel,88.0,Manual,3000,Usado,B
Fiat,Fiat Punto,2014,146000.0,Diésel,51.0,Manual,3000,Usado,B
Peugeot,Peugeot 207,2015,146000.0,Diésel,66.0,Manual,3000,Usado,C
Renault,Renault Megane,2012,146000.0,Diésel,88.0,Manual,3000,Usado,B
Fiat,Fiat Punto,2016,145000.0,Diésel,51.0,Manual,3000,Usado,C
Volkswagen,Volkswagen Polo,2013,144300.0,Gasolina,55.0,Manual,3000,Usado,C
Peugeot,Peugeot 206,2012,142000.0,Gasolina,101.0,Manual,3000,Usado,C
Ford,Ford Focus,2012,140000.0,Diésel,84.0,Manual,3000,Usado,B
Jeep,Jeep Grandcherokee,2006,140000.0,Diésel,84.0,Manual,3000,Usado,B
Opel,Opel Meriva,2014,140000.0,Gasolina,66.0,Manual,3000,Usado,C
Peugeot,Peugeot Bipper,2017,140000.0,Diésel,50.0,Manual,3000,Usado,C
Renault,Renault Laguna,2012,140000.0,Gasolina,99.0,Manual,3000,Usado,C
Opel,Opel Astra,2014,139500.0,Diésel,73.0,Manual,3000,Usado,B
Volkswagen,Volkswagen Polo,2012,139000.0,Gasolina,46.0,Manual,3000,Usado,C
Peugeot,Peugeot 206,2011,138000.0,Gasolina,101.0,Manual,3000,Usado,C
Volkswagen,Volkswagen Golf,2008,137000.0,Diésel,85.0,Manual,3000,Usado,B
Renault,Renault Megane,2013,136500.0,Gasolina,84.0,Manual,3000,Usado,C
Peugeot,Peugeot 206,2015,136300.0,Diésel,51.0,Manual,3000,Usado,C
Ford,Ford Mondeo,2009,135000.0,Gasolina,81.0,Manual,3000,Usado,C
Volkswagen,Volkswagen Golf,2008,135000.0,Gasolina,77.0,Manual,3000,Usado,C
Renault,Renault Clio,2014,133000.0,Diésel,47.0,Manual,3000,Usado,B
Citroen,Citroen C3,2012,131000.0,Diésel,50.0,Manual,3000,Usado,B
Audi,Audi A3,2010,130000.0,Gasolina,132.0,Manual,3000,Usado,C
Bmw,Bmw 318,2010,130000.0,Gasolina,105.0,Manual,3000,Usado,C
Bmw,Bmw 520,2002,130000.0,Gasolina,110.0,Automática,3000,Usado,B
Ford,Ford Focus,2013,130000.0,Gasolina,74.0,Manual,3000,Usado,C
Ford,Ford Focus,2012,129000.0,Diésel,84.0,Manual,3000,Usado,B
Renault,Renault Laguna,2012,129000.0,Diésel,73.0,Manual,3000,Usado,B
Citroen,Citroen Xsara,2009,127000.0,Gasolina,80.0,Manual,3000,Usado,C
Land,Land Roverfreelander,2007,127000.0,Diésel,71.0,Manual,3000,Usado,B
Renault,Renault Twingo,2020,127000.0,Diésel,55.0,Manual,3000,Usado,C
Bmw,Bmw 316,1998,120000.0,Gasolina,75.0,Manual,3000,Usado,Sin etiqueta
Fiat,Fiat Panda,2012,120000.0,Gasolina,44.0,Manual,3000,Usado,C
Peugeot,Peugeot 206,2010,120000.0,Diésel,66.0,Manual,3000,Usado,B
Peugeot,Peugeot Partner,2013,120000.0,Diésel,52.0,Manual,3000,Usado,B
Citroen,Citroen C5,2010,117000.0,Diésel,80.0,Manual,3000,Usado,B
Ford,Ford Focus,2012,117000.0,Diésel,74.0,Manual,3000,Usado,B
Volkswagen,Volkswagen Beetle,2008,117000.0,Gasolina,85.0,Manual,3000,Usado,C
Citroen,Citroen C3,2012,115000.0,Diésel,50.0,Manual,3000,Usado,B
Volkswagen,Volkswagen Polo,2013,115000.0,Gasolina,55.0,Manual,3000,Usado,C
Seat,Seat Leon,2011,114000.0,Gasolina,74.0,Manual,3000,Usado,C
Volkswagen,Volkswagen Polo,2011,112894.0,Gasolina,40.0,Manual,3000,Usado,C
Volkswagen,Volkswagen Polo,2011,112894.0,Gasolina,46.0,Manual,3000,Usado,C
Peugeot,Peugeot 207,2015,112000.0,Gasolina,80.0,Manual,3000,Usado,C
Ford,Ford Transitconnect,2015,110000.0,Diésel,80.0,Manual,3000,Usado,C
Renault,Renault Megane,2014,110000.0,Diésel,78.0,Manual,3000,Usado,B
Chevrolet,Chevrolet Aveo,2017,108000.0,Gasolina,74.0,Manual,3000,Usado,C
Iveco,Iveco Daily,2010,108000.0,Diésel,81.0,Manual,3000,Usado,B
Smart,Smart Fortwo,2015,107526.0,Gasolina,45.0,Manual,3000,Usado,C
Volkswagen,Volkswagen Beetle,2008,103238.0,Gasolina,85.0,Manual,3000,Usado,C
Opel,Opel Vectra,2013,103000.0,Diésel,110.0,Manual,3000,Usado,B
Renault,Renault Kangoo,2016,102200.0,Diésel,50.0,Manual,3000,Usado,C
Kia,Kia Picanto,2014,101500.0,Gasolina,45.0,Manual,3000,Usado,C
Bmw,Bmw 318,2012,100000.0,Gasolina,105.0,Manual,3000,Usado,C
Fiat,Fiat Punto,2009,100000.0,Gasolina,59.0,Automática,3000,Usado,C
Renault,Renault Espace,2012,100000.0,Gasolina,103.0,Manual,3000,Usado,C
Seat,Seat Cordoba,2011,97000.0,Gasolina,55.0,Manual,3000,Usado,C
Citroen,Citroen C3,2014,96000.0,Diésel,50.0,Manual,3000,Usado,B
Seat,Seat Ibiza,2013,96000.0,Gasolina,47.0,Manual,3000,Usado,C
Mazda,Mazda 3,2014,93000.0,Diésel,80.0,Manual,3000,Usado,B
Fiat,Fiat Panda,2016,90000.0,Gasolina,40.0,Manual,3000,Usado,C
Peugeot,Peugeot 206,2012,90000.0,Gasolina,80.0,Manual,3000,Usado,C
Peugeot,Peugeot 206,2008,90000.0,Diésel,51.0,Manual,3000,Usado,B
Ford,Ford Mondeo,2013,85000.0,Gasolina,107.0,Manual,3000,Usado,C
Opel,Opel Astra,2014,84410.0,Diésel,73.0,Manual,3000,Usado,B
Seat,Seat Ibiza,2015,83000.0,Gasolina,63.0,Manual,3000,Usado,C
Fiat,Fiat Punto,2020,81700.0,Gasolina,62.0,Manual,3000,Usado,C
Volkswagen,Volkswagen Passat,2008,81000.0,Diésel,85.0,Manual,3000,Usado,B
Peugeot,Peugeot 206,2013,80501.0,Gasolina,102.0,Manual,3000,Usado,C
Renault,Renault Megane,2015,80000.0,Gasolina,82.0,Manual,3000,Usado,C
Skoda,Skoda Fabia,2014,80000.0,Gasolina,47.0,Manual,3000,Usado,C
Kia,Kia Picanto,2013,77000.0,Gasolina,48.0,Manual,3000,Usado,C
Smart,Smart Fortwo,2015,75000.0,Gasolina,45.0,Automática,3000,Usado,C
Volkswagen,Volkswagen Polo,2012,67200.0,Gasolina,55.0,Manual,3000,Usado,C
Peugeot,Peugeot 206,2011,61000.0,Gasolina,55.0,Manual,3000,Usado,C
Citroen,Citroen Berlingo,2014,51000.0,Gasolina,55.0,Manual,3000,Usado,C
Toyota,Toyota Avensis,2007,48315.0,Gasolina,81.0,Manual,3000,Usado,C
Seat,Seat Ibiza,2011,32000.0,Gasolina,55.0,Manual,3000,Usado,C
Seat,Seat Altea,2013,13300.0,Gasolina,75.0,Manual,3000,Usado,C
Honda,Honda Accord,2005,4000.0,Gasolina,85.0,Manual,3000,Usado,B
Seat,Seat Toledo,2012,2000.0,Diésel,81.0,Manual,3000,Usado,B
Opel,Opel Zafira,2014,340000.0,Diésel,110.0,Manual,2999,Usado,B
Bmw,Bmw 525,2010,330000.0,Diésel,120.0,Automática,2999,Usado,B
Audi,Audi A8,2009,305000.0,Diésel,132.0,Manual,2999,Usado,B
Suzuki,Suzuki Grandvitara,2014,300000.0,Diésel,95.0,Manual,2999,Usado,B
Fiat,Fiat Doblo,2013,290761.0,Diésel,77.0,Manual,2999,Usado,B
Ford,Ford Focus,2015,290000.0,Diésel,100.0,Manual,2999,Usado,C
Ford,Ford Fiesta,2012,284000.0,Diésel,50.0,Manual,2999,Usado,B
Audi,Audi A6,2012,280000.0,Diésel,120.0,Automática,2999,Usado,B
Mazda,Mazda 3,2016,268000.0,Diésel,80.0,Manual,2999,Usado,C
Citroen,Citroen C4,2015,266000.0,Gasolina,80.0,Manual,2999,Usado,C
Mazda,Mazda 3,2014,236000.0,Gasolina,77.0,Manual,2999,Usado,C
Seat,Seat Altea,2016,235000.0,Diésel,77.0,Manual,2999,Usado,C
Ford,Ford Focus,2015,230000.0,Diésel,66.0,Manual,2999,Usado,C
Ford,Ford Focus,2015,228000.0,Diésel,80.0,Automática,2999,Usado,C
Seat,Seat Leon,2012,218500.0,Diésel,81.0,Manual,2999,Usado,B
Citroen,Citroen C4,2016,215000.0,Gasolina,80.0,Manual,2999,Usado,C
Opel,Opel Meriva,2012,212874.0,Diésel,55.0,Manual,2999,Usado,B
Seat,Seat Ibiza,2013,211000.0,Gasolina,47.0,Manual,2999,Usado,C
Seat,Seat Toledo,2012,204000.0,Diésel,96.0,Manual,2999,Usado,B
Skoda,Skoda Octavia,2010,202000.0,Diésel,81.0,Manual,2999,Usado,B
Hyundai,Hyundai I20,2017,200000.0,Gasolina,57.0,Manual,2999,Usado,C
Renault,Renault Scenic,2016,200000.0,Diésel,78.0,Manual,2999,Usado,C
Skoda,Skoda Fabia,2015,200000.0,Diésel,74.0,Manual,2999,Usado,C
Citroen,Citroen C3,2012,199999.0,Diésel,51.0,Manual,2999,Usado,B
Chrysler,Chrysler Voyager,2011,199000.0,Diésel,103.0,Manual,2999,Usado,B
Seat,Seat Ibiza,2013,199000.0,Diésel,74.0,Manual,2999,Usado,B
Citroen,Citroen Berlingo,2014,195000.0,Diésel,50.0,Manual,2999,Usado,B
Renault,Renault Scenic,2013,190000.0,Diésel,88.0,Manual,2999,Usado,B
Smart,Smart Forfour,2012,190000.0,Gasolina,55.0,Automática,2999,Usado,C
Renault,Renault Megane,2013,187000.0,Diésel,88.0,Manual,2999,Usado,B
Seat,Seat Toledo,2009,187000.0,Gasolina,110.0,Manual,2999,Usado,C
Citroen,Citroen C4Picasso,2016,185000.0,Diésel,80.0,Manual,2999,Usado,C
Chevrolet,Chevrolet Aveo,2016,182900.0,Gasolina,69.0,Manual,2999,Usado,C
Renault,Renault Kangoo,2015,175000.0,Diésel,50.0,Manual,2999,Usado,C
Citroen,Citroen Berlingo,2015,174000.0,Diésel,55.0,Manual,2999,Usado,C
Peugeot,Peugeot 207,2015,170000.0,Gasolina,55.0,Manual,2999,Usado,C
Ford,Ford Fiesta,2016,167000.0,Gasolina,59.0,Manual,2999,Usado,C
Ford,Ford Focus,2014,165000.0,Diésel,85.0,Manual,2999,Usado,B
Mazda,Mazda 3,2015,165000.0,Diésel,80.0,Manual,2999,Usado,C
Opel,Opel Zafira,2015,165000.0,Diésel,88.0,Manual,2999,Usado,C
Citroen,Citroen C5,2014,164000.0,Diésel,80.0,Manual,2999,Usado,B
Nissan,Nissan Micra,2015,163000.0,Gasolina,59.0,Manual,2999,Usado,C
Opel,Opel Combo,2018,161000.0,Diésel,55.0,Manual,2999,Usado,C
Fiat,Fiat Punto,2014,160000.0,Diésel,51.0,Manual,2999,Usado,B
Fiat,Fiat Punto,2014,145000.0,Gasolina,44.0,Manual,2999,Usado,C
Opel,Opel Vectra,2012,144000.0,Diésel,73.0,Manual,2999,Usado,B
Citroen,Citroen C3,2011,142100.0,Gasolina,45.0,Manual,2999,Usado,C
Renault,Renault Clio,2014,142000.0,Diésel,63.0,Manual,2999,Usado,B
Peugeot,Peugeot 206,2010,137000.0,Gasolina,101.0,Manual,2999,Usado,C
Renault,Renault Laguna,2012,135000.0,Diésel,88.0,Manual,2999,Usado,B
Saab,Saab 9-3,2012,133000.0,Diésel,92.0,Manual,2999,Usado,B
Citroen,Citroen C4,2014,130000.0,Gasolina,80.0,Manual,2999,Usado,C
Ford,Ford Focus,2012,130000.0,Diésel,73.0,Manual,2999,Usado,B
Smart,Smart Fortwo,2009,100000.0,Gasolina,40.0,Automática,2999,Usado,C
Kia,Kia Rio,2013,91721.0,Gasolina,60.0,Manual,2999,Usado,C
Renault,Renault Megane,2012,76000.0,Gasolina,84.0,Manual,2999,Usado,C
Seat,Seat Ibiza,2015,76000.0,Gasolina,77.0,Manual,2999,Usado,C
Opel,Opel Corsa,2014,29000.0,Diésel,51.0,Manual,2999,Usado,B
Citroen,Citroen Berlingo,2016,254072.0,Diésel,66.0,Manual,2995,Usado,C
Bmw,Bmw 320,2008,240000.0,Diésel,100.0,Manual,2995,Usado,B
Skoda,Skoda Fabia,2012,230000.0,Diésel,47.0,Manual,2995,Usado,B
Opel,Opel Astra,2015,200000.0,Diésel,110.0,Manual,2995,Usado,C
Ford,Ford Focus,2016,198000.0,Diésel,80.0,Manual,2995,Usado,C
Ford,Ford Fiesta,2015,181650.0,Diésel,50.0,Manual,2995,Usado,C
Opel,Opel Corsa,2016,148000.0,Gasolina,59.0,Manual,2995,Usado,C
Mercedes-Benz,Mercedes-Benz C220,2010,128000.0,Diésel,105.0,Manual,2995,Usado,B
Kia,Kia Rio,2016,122639.0,Gasolina,71.0,Manual,2995,Usado,C
Fiat,Fiat Panda,2018,110000.0,Gasolina,44.0,Manual,2995,Usado,C
Seat,Seat Ibiza,2010,97000.0,Gasolina,55.0,Manual,2995,Usado,C
Ford,Ford Focus,2012,91000.0,Diésel,84.0,Manual,2995,Usado,B
Skoda,Skoda Superb,2011,213000.0,Diésel,114.0,Automática,2992,Usado,B
Bmw,Bmw 330,2010,487445.0,Diésel,135.0,Manual,2990,Usado,B
Volkswagen,Volkswagen Passatvariant,2014,480000.0,Diésel,103.0,Manual,2990,Usado,B
Bmw,Bmw 320,2008,394000.0,Diésel,100.0,Manual,2990,Usado,B
Bmw,Bmw 525,2005,371000.0,Diésel,105.0,Manual,2990,Usado,Sin etiqueta
Volkswagen,Volkswagen Golf,2013,330000.0,Diésel,77.0,Manual,2990,Usado,B
Land,Land Roverfreelander,2008,322639.0,Diésel,72.0,Manual,2990,Usado,B
Renault,Renault Laguna,2015,313900.0,Diésel,96.0,Manual,2990,Usado,C
Renault,Renault Grandscenic,2012,281000.0,Diésel,88.0,Manual,2990,Usado,B
Audi,Audi A8,2008,277500.0,Gasolina,228.0,Automática,2990,Usado,C
Audi,Audi A4,2011,264000.0,Diésel,114.0,Manual,2990,Usado,B
Toyota,Toyota Avensis,2013,262000.0,Diésel,85.0,Manual,2990,Usado,B
Fiat,Fiat Doblo,2012,261000.0,Diésel,77.0,Manual,2990,Usado,B
Ford,Ford Focus,2013,260000.0,Gasolina,85.0,Manual,2990,Usado,C
Ford,Ford Focus,2014,259000.0,Diésel,85.0,Manual,2990,Usado,B
Ford,Ford Focus,2010,258000.0,Gasolina,74.0,Manual,2990,Usado,C
Citroen,Citroen C4,2014,250073.0,Diésel,81.0,Manual,2990,Usado,B
Ford,Ford Fiesta,2014,250000.0,Diésel,50.0,Manual,2990,Usado,B
Ford,Ford Mondeo,2013,250000.0,Diésel,85.0,Manual,2990,Usado,B
Peugeot,Peugeot Bipper,2016,245200.0,Diésel,50.0,Manual,2990,Usado,C
Volkswagen,Volkswagen Passat,2010,245000.0,Diésel,95.0,Manual,2990,Usado,B
Volkswagen,Volkswagen Polo,2013,244000.0,Diésel,55.0,Manual,2990,Usado,B
Opel,Opel Zafira,2013,242700.0,Diésel,74.0,Manual,2990,Usado,B
Renault,Renault Megane,2012,241000.0,Gasolina,100.0,Manual,2990,Usado,C
Bmw,Bmw 318,2008,240000.0,Gasolina,87.0,Manual,2990,Usado,C
Audi,Audi A4,2006,238000.0,Diésel,81.0,Manual,2990,Usado,B
Opel,Opel Zafira,2012,235000.0,Diésel,92.0,Manual,2990,Usado,B
Renault,Renault Scenic,2014,231120.0,Diésel,110.0,Manual,2990,Usado,B
Renault,Renault Kangoo,2016,225000.0,Diésel,63.0,Manual,2990,Usado,C
Renault,Renault Megane,2012,224000.0,Diésel,59.0,Manual,2990,Usado,B
Audi,Audi A8,2005,222500.0,Gasolina,169.0,Automática,2990,Usado,B
Kia,Kia Carens,2011,220000.0,Diésel,82.0,Manual,2990,Usado,B
Opel,Opel Astra,2013,220000.0,Diésel,73.0,Manual,2990,Usado,B
Peugeot,Peugeot 207,2017,220000.0,Diésel,51.0,Manual,2990,Usado,C
Saab,Saab 9-3,2013,220000.0,Diésel,110.0,Manual,2990,Usado,B
Toyota,Toyota Rav4,2005,220000.0,Gasolina,96.0,Manual,2990,Usado,B
Ford,Ford Mondeo,2011,218142.0,Diésel,85.0,Manual,2990,Usado,B
Opel,Opel Astra,2015,217491.0,Gasolina,77.0,Manual,2990,Usado,C
Skoda,Skoda Octavia,2012,216000.0,Diésel,81.0,Manual,2990,Usado,B
Volkswagen,Volkswagen Passat,2010,215000.0,Diésel,96.0,Manual,2990,Usado,B
Citroen,Citroen C4,2015,214000.0,Gasolina,80.0,Manual,2990,Usado,C
Skoda,Skoda Fabia,2010,212000.0,Diésel,74.0,Manual,2990,Usado,B
Volkswagen,Volkswagen Passat,2009,206000.0,Gasolina,142.0,Manual,2990,Usado,C
Audi,Audi A4,2009,200000.0,Gasolina,110.0,Manual,2990,Usado,C
Jeep,Jeep Grandcherokee,2006,200000.0,Diésel,84.0,Manual,2990,Usado,B
Seat,Seat Ibiza,2012,200000.0,Diésel,74.0,Manual,2990,Usado,B
Citroen,Citroen Xsarapicasso,2017,199999.0,Diésel,66.0,Manual,2990,Usado,C
Opel,Opel Corsa,2016,199000.0,Diésel,55.0,Manual,2990,Usado,C
Citroen,Citroen Xsarapicasso,2012,198200.0,Diésel,66.0,Manual,2990,Usado,B
Renault,Renault Clio,2012,196000.0,Diésel,47.0,Manual,2990,Usado,B
Chrysler,Chrysler Voyager,2014,195000.0,Diésel,105.0,Manual,2990,Usado,B
Volkswagen,Volkswagen Polo,2012,195000.0,Diésel,73.0,Manual,2990,Usado,B
Volvo,Volvo S60,2013,195000.0,Gasolina,103.0,Manual,2990,Usado,C
Renault,Renault Clio,2012,192000.0,Diésel,47.0,Manual,2990,Usado,B
Renault,Renault Grandscenic,2013,190000.0,Diésel,88.0,Manual,2990,Usado,B
Renault,Renault Laguna,2012,190000.0,Diésel,88.0,Manual,2990,Usado,B
Skoda,Skoda Fabia,2014,190000.0,Diésel,59.0,Manual,2990,Usado,B
Renault,Renault Laguna,2011,189990.0,Diésel,110.0,Manual,2990,Usado,B
Volkswagen,Volkswagen Polo,2013,189206.0,Diésel,55.0,Manual,2990,Usado,B
Bmw,Bmw 730,2002,189000.0,Gasolina,160.0,Manual,2990,Usado,B
Opel,Opel Vectra,2012,188029.0,Diésel,93.0,Manual,2990,Usado,B
Citroen,Citroen C4,2015,186000.0,Diésel,80.0,Manual,2990,Usado,C
Citroen,Citroen C4,2015,186000.0,Diésel,66.0,Manual,2990,Usado,C
Opel,Opel Zafira,2013,185319.0,Diésel,92.0,Manual,2990,Usado,B
Renault,Renault Clio,2014,184000.0,Gasolina,72.0,Manual,2990,Usado,C
Kia,Kia Carens,2014,183000.0,Diésel,82.0,Manual,2990,Usado,B
Mazda,Mazda 6,2013,183000.0,Diésel,100.0,Manual,2990,Usado,B
Seat,Seat Cordoba,2011,183000.0,Diésel,74.0,Manual,2990,Usado,B
Bmw,Bmw 320,2006,181000.0,Gasolina,110.0,Manual,2990,Usado,C
Citroen,Citroen C5,2016,180000.0,Diésel,100.0,Manual,2990,Usado,C
Opel,Opel Vectra,2013,179000.0,Diésel,88.0,Manual,2990,Usado,B
Skoda,Skoda Fabia,2015,179000.0,Diésel,51.0,Manual,2990,Usado,C
Opel,Opel Astra,2015,178000.0,Gasolina,66.0,Manual,2990,Usado,C
Mazda,Mazda 6,2012,176000.0,Diésel,100.0,Manual,2990,Usado,B
Ford,Ford Focus,2014,170000.0,Diésel,80.0,Manual,2990,Usado,B
Renault,Renault Scenic,2012,169963.0,Diésel,88.0,Manual,2990,Usado,B
Kia,Kia Carnival,2014,169000.0,Diésel,106.0,Manual,2990,Usado,B
Volkswagen,Volkswagen Golf,2011,168251.0,Gasolina,55.0,Manual,2990,Usado,C
Renault,Renault Megane,2011,164000.0,Diésel,88.0,Manual,2990,Usado,B
Kia,Kia Carens,2012,158000.0,Diésel,82.0,Manual,2990,Usado,B
Peugeot,Peugeot 206,2013,156000.0,Diésel,51.0,Manual,2990,Usado,B
Renault,Renault Laguna,2011,156000.0,Gasolina,81.0,Manual,2990,Usado,C
Ford,Ford Focus,2010,148072.0,Diésel,84.0,Manual,2990,Usado,B
Ford,Ford Mondeo,2012,147500.0,Gasolina,92.0,Manual,2990,Usado,C
Volkswagen,Volkswagen Polo,2014,144000.0,Gasolina,55.0,Manual,2990,Usado,C
Ford,Ford Focus,2011,142195.0,Diésel,84.0,Manual,2990,Usado,B
Volkswagen,Volkswagen Polo,2013,141600.0,Diésel,47.0,Manual,2990,Usado,B
Ford,Ford Fiesta,2015,139000.0,Gasolina,51.0,Manual,2990,Usado,C
Citroen,Citroen C4,2014,130000.0,Gasolina,66.0,Manual,2990,Usado,C
Opel,Opel Vectra,2012,130000.0,Diésel,92.0,Automática,2990,Usado,B
Opel,Opel Zafira,2014,130000.0,Diésel,88.0,Manual,2990,Usado,B
Toyota,Toyota Yaris,2011,130000.0,Gasolina,63.0,Manual,2990,Usado,C
Citroen,Citroen Xsarapicasso,2012,129000.0,Gasolina,70.0,Manual,2990,Usado,C
Chevrolet,Chevrolet Aveo,2017,128000.0,Gasolina,62.0,Manual,2990,Usado,C
Ford,Ford Focus,2011,116000.0,Gasolina,74.0,Manual,2990,Usado,C
Ford,Ford Mondeo,2012,115000.0,Diésel,96.0,Manual,2990,Usado,B
Citroen,Citroen Xsara,2011,112642.0,Diésel,50.0,Manual,2990,Usado,B
Citroen,Citroen C2,2013,109000.0,Diésel,50.0,Manual,2990,Usado,B
Renault,Renault Megane,2013,102000.0,Gasolina,84.0,Manual,2990,Usado,C
Renault,Renault Clio,2018,98535.0,Gasolina,55.0,Manual,2990,Usado,C
Opel,Opel Corsa,2014,90000.0,Diésel,51.0,Manual,2990,Usado,B
Chevrolet,Chevrolet Aveo,2016,89990.0,Gasolina,74.0,Manual,2990,Usado,C
Ford,Ford Focus,2009,71000.0,Gasolina,74.0,Manual,2990,Usado,C
Citroen,Citroen C5,2015,2990.0,Diésel,100.0,Manual,2990,Usado,C
Opel,Opel Zafira,2012,198000.0,Diésel,73.0,Manual,2985,Usado,B
Peugeot,Peugeot Bipper,2019,191000.0,Diésel,51.0,Manual,2980,Usado,C
Renault,Renault Kangoo,2015,182000.0,Diésel,51.0,Manual,2980,Usado,C
Renault,Renault Kangoo,2015,163000.0,Diésel,51.0,Manual,2980,Usado,C
Ford,Ford Fiesta,2017,146000.0,Diésel,51.0,Manual,2980,Usado,C
Opel,Opel Corsa,2019,106000.0,Diésel,55.0,Manual,2980,Usado,C
Renault,Renault Scenic,2013,191000.0,Diésel,88.0,Manual,2957,Usado,B
Mercedes-Benz,Mercedes-Benz Vito,2008,368000.0,Diésel,90.0,Manual,2950,Usado,B
Toyota,Toyota Avensis,2013,348600.0,Diésel,111.0,Manual,2950,Usado,B
Opel,Opel Meriva,2016,275000.0,Diésel,73.0,Manual,2950,Usado,C
Audi,Audi A4,2010,270000.0,Gasolina,92.0,Manual,2950,Usado,C
Renault,Renault Clio,2020,265000.0,Diésel,55.0,Manual,2950,Usado,C
Audi,Audi A3,2008,253200.0,Diésel,66.0,Manual,2950,Usado,B
Kia,Kia Cee'D,2017,250000.0,Diésel,66.0,Manual,2950,Usado,C
Opel,Opel Zafira,2012,250000.0,Diésel,73.0,Manual,2950,Usado,B
Volvo,Volvo S60,2010,250000.0,Diésel,120.0,Manual,2950,Usado,B
Renault,Renault Laguna,2012,243000.0,Diésel,88.0,Manual,2950,Usado,B
Land,Land Roverfreelander,2010,234000.0,Diésel,82.0,Automática,2950,Usado,B
Ford,Ford Focus,2016,230000.0,Diésel,80.0,Automática,2950,Usado,C
Mazda,Mazda 6,2012,222000.0,Gasolina,104.0,Manual,2950,Usado,C
Chrysler,Chrysler Voyager,2010,218000.0,Gasolina,110.0,Manual,2950,Usado,C
Renault,Renault Laguna,2015,215000.0,Diésel,96.0,Manual,2950,Usado,C
Peugeot,Peugeot 307,2013,210000.0,Diésel,80.0,Manual,2950,Usado,B
Renault,Renault Megane,2012,210000.0,Diésel,88.0,Manual,2950,Usado,B
Volkswagen,Volkswagen Sharan,2005,206000.0,Diésel,81.0,Manual,2950,Usado,Sin etiqueta
Audi,Audi A3,2008,205000.0,Diésel,81.0,Manual,2950,Usado,B
Renault,Renault Megane,2014,205000.0,Diésel,59.0,Manual,2950,Usado,B
Seat,Seat Cordoba,2012,201244.0,Diésel,74.0,Manual,2950,Usado,B
Audi,Audi A6,2012,201000.0,Gasolina,162.0,Automática,2950,Usado,C
Citroen,Citroen Berlingo,2016,200000.0,Diésel,55.0,Manual,2950,Usado,C
Renault,Renault Megane,2016,200000.0,Diésel,78.0,Manual,2950,Usado,C
Seat,Seat Ibiza,2013,200000.0,Gasolina,55.0,Manual,2950,Usado,C
Opel,Opel Vectra,2014,199950.0,Diésel,88.0,Manual,2950,Usado,B
Opel,Opel Corsa,2016,195648.0,Diésel,66.0,Automática,2950,Usado,C
Land,Land Roverfreelander,2008,195000.0,Gasolina,88.0,Manual,2950,Usado,C
Citroen,Citroen C4,2015,192200.0,Gasolina,67.0,Manual,2950,Usado,C
Renault,Renault Megane,2013,191600.0,Diésel,88.0,Manual,2950,Usado,B
Citroen,Citroen C3,2011,190000.0,Diésel,66.0,Manual,2950,Usado,B
Citroen,Citroen C5,2012,190000.0,Diésel,80.0,Manual,2950,Usado,B
Renault,Renault Megane,2015,190000.0,Diésel,96.0,Manual,2950,Usado,C
Opel,Opel Meriva,2012,184000.0,Gasolina,73.0,Automática,2950,Usado,C
Renault,Renault Megane,2013,184000.0,Diésel,88.0,Manual,2950,Usado,B
Saab,Saab 9-3,2012,183500.0,Gasolina,110.0,Manual,2950,Usado,C
Mazda,Mazda 6,2012,182000.0,Diésel,89.0,Manual,2950,Usado,B
Renault,Renault Kangoo,2012,181000.0,Gasolina,44.0,Manual,2950,Usado,C
Citroen,Citroen Xsara,2012,180000.0,Diésel,80.0,Manual,2950,Usado,B
Ford,Ford Focus,2014,180000.0,Diésel,80.0,Manual,2950,Usado,B
Renault,Renault Laguna,2014,179800.0,Diésel,82.0,Manual,2950,Usado,B
Skoda,Skoda Fabia,2013,175000.0,Diésel,74.0,Manual,2950,Usado,B
Opel,Opel Corsa,2014,170000.0,Diésel,51.0,Manual,2950,Usado,B
Opel,Opel Zafira,2012,170000.0,Diésel,74.0,Manual,2950,Usado,B
Renault,Renault Scenic,2013,168000.0,Diésel,74.0,Manual,2950,Usado,B
Renault,Renault Megane,2016,165000.0,Diésel,78.0,Manual,2950,Usado,C
Citroen,Citroen C4,2014,160000.0,Gasolina,80.0,Manual,2950,Usado,C
Nissan,Nissan Micra,2015,160000.0,Diésel,50.0,Manual,2950,Usado,C
